1619955900000,2915.60000000,2936.74000000,2913.92000000,2936.25000000,6386.52510000,1619956799999,18689531.32130540,11504,3972.25617000,11624243.37367840,0
1619956800000,2936.03000000,2940.09000000,2921.23000000,2924.52000000,7298.37509000,1619957699999,21392406.10977430,13371,4045.52455000,11859247.51863580,0
1619957700000,2924.61000000,2930.32000000,2919.77000000,2922.96000000,5044.86567000,1619958599999,14752685.08817980,8546,2473.35387000,7233300.81379730,0
1619958600000,2922.96000000,2929.10000000,2922.02000000,2923.14000000,3972.72822000,1619959499999,11622052.85769230,6407,1982.25820000,5798878.88876150,0
1619959500000,2923.13000000,2926.67000000,2921.05000000,2924.94000000,3585.57872000,1619960399999,10485287.62077340,5747,1533.00529000,4482896.54852330,0
1619960400000,2924.93000000,2929.90000000,2916.15000000,2921.12000000,4755.89091000,1619961299999,13901343.67312150,7807,2301.71296000,6728532.30983240,0
1619961300000,2921.49000000,2926.99000000,2919.18000000,2923.12000000,3913.42204000,1619962199999,11439697.12290910,6013,2100.22580000,6139504.69396260,0
1619962200000,2923.11000000,2927.00000000,2903.06000000,2910.36000000,12187.22503000,1619963099999,35499410.67948290,12252,7125.69112000,20749641.88702100,0
1619963100000,2910.36000000,2915.10000000,2901.78000000,2914.46000000,6506.15858000,1619963999999,18912266.07019860,8110,4069.97495000,11830169.24245680,0
1619964000000,2914.46000000,2925.94000000,2913.99000000,2921.28000000,4693.63737000,1619964899999,13705822.25762710,7186,2563.01105000,7484689.53306320,0
1619964900000,2921.28000000,2923.50000000,2916.13000000,2917.67000000,2718.34180000,1619965799999,7936789.73294910,5094,1090.00265000,3182661.53170980,0
1619965800000,2917.67000000,2922.00000000,2910.62000000,2912.33000000,3793.38949000,1619966699999,11062592.22990210,5944,2088.98672000,6092389.81842870,0
1619966700000,2912.33000000,2922.00000000,2912.01000000,2919.00000000,3648.92934000,1619967599999,10649351.82378170,6271,1722.27176000,5026407.40636510,0
1619967600000,2918.99000000,2920.00000000,2910.00000000,2918.03000000,5747.44159000,1619968499999,16748631.94365480,9785,3360.25197000,9790335.79522070,0
1619968500000,2918.03000000,2927.89000000,2914.36000000,2919.30000000,4949.03138000,1619969399999,14452059.78967690,10753,2328.97333000,6801611.57806180,0
1619969400000,2919.30000000,2937.47000000,2918.85000000,2934.32000000,7003.14191000,1619970299999,20499486.86101420,13614,4100.10011000,12002583.07098120,0
1619970300000,2934.33000000,2934.98000000,2924.25000000,2929.15000000,4681.10361000,1619971199999,13715721.41644050,10401,2308.18258000,6763124.53497530,0
1619971200000,2929.14000000,2942.76000000,2920.00000000,2938.89000000,7779.11650000,1619972099999,22813060.04649250,12891,3818.99046000,11203794.90839780,0
1619972100000,2938.99000000,2940.43000000,2926.32000000,2928.98000000,4353.29542000,1619972999999,12767469.68943710,7617,1916.81877000,5621719.94832510,0
1619973000000,2928.62000000,2934.59000000,2923.90000000,2932.37000000,4000.96790000,1619973899999,11724574.82348760,6750,2084.75941000,6109528.93641260,0
1619973900000,2932.37000000,2933.48000000,2920.55000000,2923.72000000,3613.61157000,1619974799999,10578799.86470470,6978,1692.26536000,4953995.10669900,0
